CustomerID,Recency,Frequency,Monetary,Is_Churned
108664,305,4,7.0,1
108665,292,2,4.0,1
108666,267,5,10.0,0
108667,136,5,10.0,0
108668,212,5,13.0,0
108669,214,4,7.0,0
108670,66,8,17.0,0
108671,152,6,11.0,0
108672,115,10,26.0,0
108673,235,4,6.0,0
108674,238,5,9.0,0
108675,159,3,7.0,0
108676,274,4,4.0,0
108677,190,3,5.0,0
108678,68,6,9.0,0
108679,218,3,7.0,0
108680,166,5,12.0,0
108681,274,4,7.0,0
108682,158,2,1.0,0
108683,29,9,20.0,0
108684,282,5,7.0,0
108685,420,3,7.0,1
108686,356,6,7.0,1
108687,137,6,8.0,0
108688,193,5,9.0,0
108689,20,3,7.0,0
108690,171,3,10.0,0
108691,8,6,7.0,0
108692,251,5,10.0,0
108693,60,5,13.0,0
108694,497,4,8.0,1
108695,187,6,11.0,0
108696,199,3,6.0,0
108698,90,4,4.0,0
108699,318,5,11.0,1
108700,346,3,6.0,1
108701,74,5,11.0,0
108702,298,5,7.0,1
108703,281,3,4.0,0
108704,3,6,9.0,0
108705,105,6,15.0,0
108706,166,5,10.0,0
108707,51,6,11.0,0
108708,236,3,3.0,0
108709,36,3,7.0,0
108710,291,4,8.0,1
108711,214,3,4.0,0
108712,178,7,15.0,0
108713,312,2,14.0,1
108714,1,3,5.0,0
108715,2,11,18.0,0
108716,34,5,7.0,0
108717,95,6,10.0,0
108718,244,9,13.0,0
108719,109,4,8.0,0
108720,206,6,15.0,0
108721,406,2,2.0,1
108722,112,10,23.0,0
108723,287,1,1.0,1
108724,185,6,10.0,0
108725,171,8,15.0,0
108726,195,6,10.0,0
108727,446,5,7.0,1
108728,178,5,10.0,0
108729,112,10,22.0,0
108730,139,9,19.0,0
108731,362,4,6.0,1
108732,222,7,12.0,0
108733,245,5,10.0,0
108734,67,8,15.0,0
108735,56,4,5.0,0
108736,2,9,19.0,0
108737,196,5,12.0,0
108738,13,4,7.0,0
108739,16,10,17.0,0
108740,35,7,15.0,0
108741,429,3,9.0,1
108742,349,4,5.0,1
108743,152,10,16.0,0
108744,24,9,15.0,0
108745,62,4,5.0,0
108746,6,3,7.0,0
108747,412,4,8.0,1
108748,114,4,4.0,0
108749,48,7,11.0,0
108750,136,3,8.0,0
108751,82,3,6.0,0
108752,21,9,13.0,0
108753,325,5,7.0,1
108754,129,4,5.0,0
108755,22,5,8.0,0
108756,65,6,10.0,0
108757,142,7,14.0,0
108758,52,10,18.0,0
108759,225,11,18.0,0
108760,76,6,14.0,0
108761,114,9,13.0,0
108762,171,5,10.0,0
108763,770,2,5.0,1
108764,270,6,15.0,0
108765,558,5,7.0,1
108766,278,2,4.0,0
108767,79,8,9.0,0
108768,9,3,3.0,0
108769,73,3,3.0,0
108770,315,4,11.0,1
108771,55,4,8.0,0
108772,309,5,10.0,1
108773,416,1,3.0,1
108774,484,5,7.0,1
108775,744,3,5.0,1
108776,185,2,4.0,0
108777,245,4,8.0,0
108778,4,3,6.0,0
108779,8,6,8.0,0
108780,68,5,8.0,0
108781,229,5,9.0,0
108782,190,2,3.0,0
108783,208,2,5.0,0
108784,796,1,2.0,1
108785,219,2,6.0,0
108786,17,9,20.0,0
108787,75,9,17.0,0
108788,81,7,10.0,0
108789,362,7,18.0,1
108790,104,5,13.0,0
108791,638,1,1.0,1
108792,397,5,13.0,1
108793,334,4,6.0,1
108794,4,6,7.0,0
108795,139,2,6.0,0
108796,380,3,5.0,1
108797,168,3,4.0,0
108798,81,2,4.0,0
108799,466,3,5.0,1
108800,497,4,8.0,1
108801,117,5,11.0,0
108802,550,1,2.0,1
108803,727,1,1.0,1
108804,16,6,10.0,0
108805,180,7,14.0,0
108806,300,5,7.0,1
108807,66,4,4.0,0
108808,23,6,8.0,0
108809,80,7,9.0,0
108810,44,6,8.0,0
108811,61,5,11.0,0
108812,480,4,8.0,1
108813,406,6,17.0,1
108814,66,6,16.0,0
108815,106,10,22.0,0
108816,5,6,14.0,0
108817,166,6,11.0,0
108818,72,7,14.0,0
108819,373,4,5.0,1
108820,97,8,21.0,0
108821,155,5,10.0,0
108822,151,5,8.0,0
108823,3,6,11.0,0
108824,34,4,6.0,0
108825,254,3,7.0,0
108826,226,2,7.0,0
108827,263,4,5.0,0
108828,83,4,8.0,0
108829,86,5,7.0,0
108830,431,5,7.0,1
108831,187,5,10.0,0
108832,308,8,16.0,1
108833,574,1,1.0,1
108834,156,5,9.0,0
108835,470,2,6.0,1
108836,56,9,18.0,0
108837,396,3,11.0,1
108838,158,6,12.0,0
108839,326,6,9.0,1
108840,227,8,19.0,0
108841,20,2,2.0,0
108842,248,7,11.0,0
108843,94,4,6.0,0
108844,208,4,6.0,0
108845,37,9,11.0,0
108846,74,10,24.0,0
108847,121,4,11.0,0
108848,12,7,12.0,0
108849,169,5,11.0,0
108850,172,3,8.0,0
108851,98,4,9.0,0
108853,175,4,8.0,0
108854,14,1,2.0,0
108855,213,6,12.0,0
108856,39,5,7.0,0
108857,209,10,18.0,0
108858,259,1,1.0,0
108859,15,7,13.0,0
108860,342,3,4.0,1
108861,374,3,9.0,1
108862,15,3,4.0,0
108863,29,5,11.0,0
108864,36,9,20.0,0
108865,93,11,18.0,0
108866,22,5,6.0,0
108867,63,5,7.0,0
108868,194,7,14.0,0
108869,265,4,12.0,0
108870,12,5,15.0,0
108871,135,3,5.0,0
108872,690,1,2.0,1
108873,691,2,4.0,1
108874,281,3,4.0,0
108875,41,2,4.0,0
108876,359,3,4.0,1
108877,163,8,15.0,0
108878,89,7,9.0,0
108879,381,2,2.0,1
108880,257,4,11.0,0
108881,149,5,8.0,0
108882,34,5,10.0,0
108883,172,6,12.0,0
108884,179,5,9.0,0
108885,218,3,7.0,0
108886,156,7,17.0,0
108887,48,1,1.0,0
108888,36,7,15.0,0
108889,27,4,8.0,0
108890,17,4,5.0,0
108891,151,8,15.0,0
108892,196,5,6.0,0
108893,58,4,9.0,0
108894,605,2,3.0,1
108895,121,6,9.0,0
108896,836,2,3.0,1
108897,158,3,3.0,0
108898,647,1,2.0,1
108899,129,6,12.0,0
108900,111,5,9.0,0
108901,59,8,14.0,0
108902,276,4,7.0,0
108903,284,3,8.0,0
108904,80,1,2.0,0
108905,235,5,11.0,0
108906,21,3,6.0,0
108907,280,7,12.0,0
108908,258,3,5.0,0
108909,139,3,4.0,0
108910,253,5,12.0,0
108911,164,4,7.0,0
108912,292,4,6.0,1
108913,293,4,6.0,1
108914,26,3,4.0,0
108915,244,8,17.0,0
108916,225,5,8.0,0
108917,204,4,8.0,0
108918,53,4,8.0,0
108919,217,2,3.0,0
108920,18,5,8.0,0
108921,28,7,9.0,0
108922,98,9,12.0,0
108923,123,8,19.0,0
108924,232,1,1.0,0
108925,21,10,17.0,0
108926,135,3,5.0,0
108927,69,5,6.0,0
108928,197,3,3.0,0
108929,262,5,6.0,0
108930,191,7,13.0,0
108931,241,6,17.0,0
108932,166,7,10.0,0
108933,94,8,11.0,0
108934,315,3,4.0,1
108935,118,4,5.0,0
108936,445,4,4.0,1
108937,254,2,8.0,0
108938,138,3,5.0,0
108939,420,3,6.0,1
108940,2,10,23.0,0
108941,189,7,15.0,0
108942,123,4,5.0,0
108943,413,7,11.0,1
108944,215,2,2.0,0
108945,275,9,13.0,0
108946,173,3,6.0,0
108947,156,8,14.0,0
108948,476,3,11.0,1
108949,221,2,5.0,0
108950,201,6,16.0,0
108951,209,4,5.0,0
108952,224,6,11.0,0
108953,70,10,19.0,0
108954,238,5,8.0,0
108955,190,3,3.0,0
108956,77,5,10.0,0
108957,137,8,9.0,0
108958,101,6,9.0,0
108959,265,4,8.0,0
108960,506,2,3.0,1
108961,59,5,8.0,0
108962,88,5,6.0,0
108963,25,4,8.0,0
108964,175,7,14.0,0
108965,259,2,3.0,0
108966,56,9,20.0,0
108967,195,4,8.0,0
108968,388,5,5.0,1
108969,391,1,1.0,1
108970,15,5,9.0,0
108971,95,8,19.0,0
108972,126,5,10.0,0
108973,111,9,18.0,0
108974,68,9,19.0,0
108975,44,7,10.0,0
108976,60,4,5.0,0
108977,11,2,4.0,0
108978,13,5,7.0,0
108979,193,8,13.0,0
108980,8,4,9.0,0
108981,317,3,8.0,1
108982,84,9,17.0,0
108983,45,7,17.0,0
108984,539,5,10.0,1
108985,109,6,11.0,0
108986,291,3,6.0,1
108987,166,8,21.0,0
108988,192,5,6.0,0
108989,23,8,16.0,0
108990,19,8,17.0,0
108991,194,5,11.0,0
108992,68,6,15.0,0
108993,254,4,8.0,0
108994,335,6,13.0,1
108995,835,2,5.0,1
108996,44,8,13.0,0
108997,136,4,6.0,0
108998,67,3,8.0,0
108999,76,6,12.0,0
109000,228,7,11.0,0
109001,315,8,19.0,1
109002,72,5,10.0,0
109003,30,5,11.0,0
109004,394,5,5.0,1
109005,177,7,13.0,0
109006,443,4,6.0,1
109007,238,2,3.0,0
109008,156,4,6.0,0
109009,159,8,12.0,0
109010,65,4,5.0,0
109011,78,4,10.0,0
109012,125,7,17.0,0
109013,227,3,6.0,0
109014,54,10,25.0,0
109015,35,2,2.0,0
109016,185,6,13.0,0
109017,599,3,6.0,1
109018,49,2,5.0,0
109019,605,1,2.0,1
109020,11,4,4.0,0
109021,217,3,5.0,0
109022,28,5,11.0,0
109023,155,6,15.0,0
109024,374,5,11.0,1
109025,62,3,4.0,0
109026,195,3,4.0,0
109027,161,5,12.0,0
109028,560,4,9.0,1
109029,114,4,7.0,0
109030,93,8,19.0,0
109031,470,4,6.0,1
109032,71,5,7.0,0
109033,128,7,11.0,0
109034,380,4,5.0,1
109035,52,7,17.0,0
109036,84,1,2.0,0
109037,8,6,14.0,0
109038,60,3,5.0,0
109039,75,5,8.0,0
109040,46,2,4.0,0
109041,25,5,12.0,0
109042,227,3,7.0,0
109043,2,7,14.0,0
109044,416,3,5.0,1
109045,142,5,7.0,0
109046,586,4,8.0,1
109047,284,5,11.0,0
109048,190,10,17.0,0
109049,78,8,18.0,0
109050,277,4,5.0,0
109051,418,3,11.0,1
109052,160,5,6.0,0
109053,6,3,4.0,0
109054,120,4,4.0,0
109055,20,5,10.0,0
109056,311,3,6.0,1
109057,396,2,3.0,1
109058,112,2,4.0,0
109059,104,4,8.0,0
109060,309,6,12.0,1
109061,133,9,23.0,0
109062,378,5,10.0,1
109063,149,7,13.0,0
109064,323,5,14.0,1
109065,139,5,14.0,0
109066,25,1,4.0,0
109067,6,4,5.0,0
109068,341,4,11.0,1
109069,355,6,11.0,1
109070,149,5,14.0,0
109071,44,6,11.0,0
109072,706,3,6.0,1
109074,73,10,22.0,0
109075,105,5,8.0,0
109076,172,5,19.0,0
109077,59,3,3.0,0
109078,444,2,4.0,1
109079,172,7,14.0,0
109080,56,5,9.0,0
109081,227,6,10.0,0
109082,67,7,18.0,0
109083,211,3,10.0,0
109084,438,3,4.0,1
109085,159,4,8.0,0
109086,57,9,20.0,0
109087,277,7,13.0,0
109088,143,3,5.0,0
109089,50,6,8.0,0
109090,60,6,12.0,0
109091,178,7,15.0,0
109092,719,1,3.0,1
109093,118,8,15.0,0
109094,271,5,6.0,0
109095,89,7,10.0,0
109096,194,3,4.0,0
109097,161,3,5.0,0
109098,33,8,17.0,0
109099,235,9,13.0,0
109100,241,6,16.0,0
109101,31,3,3.0,0
109102,116,2,5.0,0
109103,30,4,6.0,0
109105,160,8,12.0,0
109106,388,1,1.0,1
109107,165,4,9.0,0
109108,166,6,7.0,0
109109,101,5,8.0,0
109110,144,4,16.0,0
109111,596,2,2.0,1
109112,21,5,6.0,0
109113,101,5,9.0,0
109114,36,4,9.0,0
109115,76,3,7.0,0
109116,305,5,6.0,1
109117,260,2,4.0,0
109118,157,3,4.0,0
109119,67,5,5.0,0
109120,134,7,12.0,0
109121,189,5,13.0,0
109122,249,5,14.0,0
109123,160,4,8.0,0
109124,666,4,5.0,1
109125,143,5,6.0,0
109126,251,6,13.0,0
109127,439,6,9.0,1
109128,36,10,20.0,0
109129,162,6,15.0,0
109130,15,9,11.0,0
109131,75,3,6.0,0
109132,145,7,19.0,0
109133,240,1,1.0,0
109134,33,7,10.0,0
109135,30,7,14.0,0
109136,401,5,9.0,1
109137,151,4,10.0,0
109138,24,8,16.0,0
109139,178,6,7.0,0
109140,218,9,17.0,0
109141,391,5,8.0,1
109142,297,6,8.0,1
109143,21,6,12.0,0
109144,536,2,2.0,1
109145,49,6,9.0,0
109146,13,6,11.0,0
109147,205,3,4.0,0
109148,219,6,17.0,0
109149,326,3,7.0,1
109150,127,8,11.0,0
109151,95,4,7.0,0
109152,63,6,18.0,0
109153,277,3,5.0,0
109154,79,6,10.0,0
109155,217,6,11.0,0
109156,38,7,11.0,0
109157,434,2,4.0,1
109158,324,5,7.0,1
109159,296,7,10.0,1
109160,112,5,9.0,0
109161,31,6,12.0,0
109162,573,2,4.0,1
109163,302,5,7.0,1
109164,159,3,5.0,0
109165,412,4,6.0,1
109166,214,4,8.0,0
109167,74,6,15.0,0
109168,288,1,3.0,1
109169,278,4,9.0,0
109170,101,5,13.0,0
109171,307,4,5.0,1
109172,197,5,9.0,0
109173,251,10,20.0,0
109174,141,8,16.0,0
109175,94,5,10.0,0
109176,214,4,11.0,0
109177,506,5,9.0,1
109178,824,1,1.0,1
109179,274,3,4.0,0
109180,170,5,10.0,0
109181,144,5,9.0,0
109182,191,8,16.0,0
109183,126,5,12.0,0
109184,239,6,9.0,0
109185,126,4,7.0,0
109186,263,9,18.0,0
109187,392,3,6.0,1
109188,207,4,7.0,0
109189,102,7,15.0,0
109190,267,7,17.0,0
109191,168,7,17.0,0
109192,152,5,9.0,0
109193,64,7,15.0,0
109194,379,4,7.0,1
109195,23,6,14.0,0
109196,157,3,7.0,0
109197,462,1,3.0,1
109198,65,4,6.0,0
109199,12,5,14.0,0
109200,208,6,12.0,0
109201,89,11,21.0,0
109202,264,4,11.0,0
109203,17,4,9.0,0
109204,408,4,5.0,1
109205,207,4,7.0,0
109206,256,8,8.0,0
109207,43,3,5.0,0
109208,155,4,9.0,0
109209,62,10,15.0,0
109210,173,5,6.0,0
109211,118,6,11.0,0
109212,151,6,8.0,0
109213,36,3,6.0,0
109214,104,4,7.0,0
109215,275,7,18.0,0
109216,184,3,11.0,0
109217,520,4,10.0,1
109218,175,7,14.0,0
109219,468,8,12.0,1
109220,441,3,3.0,1
109221,16,9,17.0,0
109222,805,2,5.0,1
109223,43,6,8.0,0
109224,23,3,6.0,0
109225,298,3,4.0,1
109226,188,6,16.0,0
109227,95,8,12.0,0
109228,348,6,16.0,1
109229,14,3,7.0,0
109230,492,4,10.0,1
109231,297,5,7.0,1
109232,122,4,8.0,0
109233,119,6,14.0,0
109234,221,4,13.0,0
109235,135,5,9.0,0
109236,295,2,7.0,1
109237,392,4,8.0,1
109238,143,5,6.0,0
109239,174,2,6.0,0
109240,328,7,10.0,1
109241,28,5,13.0,0
109242,104,5,8.0,0
109243,41,6,10.0,0
109244,119,6,11.0,0
109245,187,9,14.0,0
109246,370,3,6.0,1
109247,376,8,19.0,1
109248,67,5,9.0,0
109249,86,5,8.0,0
109250,254,5,8.0,0
109251,151,8,12.0,0
109252,481,2,2.0,1
109253,333,4,7.0,1
109254,150,5,13.0,0
109255,191,4,7.0,0
109256,112,3,6.0,0
109257,446,2,3.0,1
109258,153,4,7.0,0
109259,117,6,13.0,0
109260,644,3,7.0,1
109261,7,7,12.0,0
109262,249,3,7.0,0
109263,241,2,6.0,0
109264,65,9,15.0,0
109265,230,7,14.0,0
109266,199,6,11.0,0
109267,257,4,6.0,0
109268,181,5,6.0,0
109269,74,2,2.0,0
109270,218,6,9.0,0
109271,303,4,12.0,1
109272,116,8,12.0,0
109273,304,5,6.0,1
109274,273,4,5.0,0
109275,430,2,3.0,1
109276,29,3,4.0,0
109277,32,4,9.0,0
109278,229,3,5.0,0
109279,137,3,5.0,0
109280,103,5,17.0,0
109281,177,7,11.0,0
109282,584,3,8.0,1
109283,207,9,18.0,0
109284,214,6,12.0,0
109285,168,11,13.0,0
109286,28,9,17.0,0
109287,290,5,15.0,1
109288,157,9,16.0,0
109289,104,7,12.0,0
109290,262,5,14.0,0
109291,180,5,16.0,0
109292,48,7,12.0,0
109293,26,8,15.0,0
109294,66,10,16.0,0
109295,15,5,12.0,0
109296,223,7,10.0,0
109297,14,6,11.0,0
109298,219,4,7.0,0
109299,83,8,13.0,0
109300,68,9,23.0,0
109301,199,4,9.0,0
109302,171,6,10.0,0
109303,3,1,1.0,0
109304,417,4,9.0,1
109305,591,1,2.0,1
109306,65,4,6.0,0
109307,246,6,9.0,0
109308,425,3,4.0,1
109309,22,6,8.0,0
109310,11,7,10.0,0
109311,274,6,15.0,0
109312,165,5,13.0,0
109313,336,3,3.0,1
109314,363,1,1.0,1
109315,644,1,1.0,1
109316,23,4,5.0,0
109317,46,7,19.0,0
109318,200,4,9.0,0
109319,508,5,12.0,1
109320,755,1,4.0,1
109321,488,4,13.0,1
109322,70,4,7.0,0
109323,147,7,16.0,0
109324,34,5,13.0,0
109326,165,7,16.0,0
109327,294,7,11.0,1
109329,87,6,10.0,0
109330,220,5,15.0,0
109331,122,5,6.0,0
109332,15,8,22.0,0
109333,108,8,16.0,0
109334,271,5,8.0,0
109335,76,7,10.0,0
109336,19,9,13.0,0
109337,320,3,7.0,1
109338,59,7,19.0,0
109339,71,6,10.0,0
109340,437,2,2.0,1
109341,126,3,8.0,0
109342,150,3,5.0,0
109343,236,3,4.0,0
109344,127,11,19.0,0
109345,284,1,1.0,0
109346,600,3,5.0,1
109347,105,8,18.0,0
109348,737,3,7.0,1
109349,461,6,15.0,1
109350,181,8,18.0,0
109351,172,4,7.0,0
109352,281,2,3.0,0
109353,50,5,10.0,0
109354,28,4,6.0,0
109355,42,8,16.0,0
109356,280,4,6.0,0
109357,179,10,20.0,0
109358,306,7,15.0,1
109359,312,5,9.0,1
109360,86,5,5.0,0
109361,157,2,6.0,0
109362,131,7,11.0,0
109363,71,4,11.0,0
109364,85,4,6.0,0
109365,114,9,15.0,0
109366,34,2,8.0,0
109367,235,6,10.0,0
109368,299,7,14.0,1
109369,14,4,7.0,0
109370,186,2,4.0,0
109371,455,3,10.0,1
109372,566,3,6.0,1
109373,119,5,9.0,0
109374,410,4,5.0,1
109375,506,1,1.0,1
109376,120,5,7.0,0
109377,682,3,6.0,1
109378,269,3,5.0,0
109379,19,8,19.0,0
109380,86,5,10.0,0
109381,181,5,5.0,0
109382,249,8,13.0,0
109383,188,2,2.0,0
109384,43,4,7.0,0
109385,169,10,17.0,0
109386,364,1,1.0,1
109387,96,3,6.0,0
109388,43,4,6.0,0
109389,6,3,5.0,0
109390,6,5,12.0,0
109391,122,5,13.0,0
109392,118,5,6.0,0
109393,379,4,7.0,1
109394,35,7,15.0,0
109395,107,7,17.0,0
109396,394,7,21.0,1
109397,2,6,16.0,0
109398,21,4,5.0,0
109399,198,6,11.0,0
109400,95,4,8.0,0
109401,190,8,20.0,0
109402,256,6,10.0,0
109403,182,6,10.0,0
109404,101,9,25.0,0
109405,253,3,7.0,0
109406,36,5,12.0,0
109407,50,7,13.0,0
109408,101,8,10.0,0
109409,438,4,7.0,1
109410,277,8,17.0,0
109411,5,5,8.0,0
109412,251,6,12.0,0
109413,99,5,7.0,0
109414,185,4,9.0,0
109415,82,5,16.0,0
109416,22,5,10.0,0
109417,333,4,7.0,1
109418,304,5,7.0,1
109419,116,7,13.0,0
109420,154,8,14.0,0
109421,664,1,2.0,1
109422,442,3,4.0,1
109424,99,1,1.0,0
109425,24,3,4.0,0
109426,196,7,17.0,0
109427,175,3,4.0,0
109428,11,5,12.0,0
109429,165,4,11.0,0
109430,510,2,2.0,1
109431,230,5,9.0,0
109432,387,5,10.0,1
109433,60,9,18.0,0
109434,170,2,6.0,0
109435,65,4,9.0,0
109436,118,5,10.0,0
109437,147,5,10.0,0
109438,807,1,1.0,1
109439,117,7,10.0,0
109440,63,4,10.0,0
109441,257,4,8.0,0
109442,180,2,6.0,0
109443,55,3,4.0,0
109444,30,8,15.0,0
109445,138,4,6.0,0
109446,148,8,11.0,0
109447,130,3,4.0,0
109448,90,3,7.0,0
109449,7,7,12.0,0
109450,234,2,6.0,0
109451,119,2,5.0,0
109452,195,7,20.0,0
109453,6,5,6.0,0
109454,178,4,12.0,0
109455,3,8,15.0,0
109456,222,5,13.0,0
109457,199,4,7.0,0
109458,343,8,13.0,1
109459,400,5,6.0,1
109460,272,5,8.0,0
109461,91,6,9.0,0
109462,212,2,4.0,0
109463,164,5,9.0,0
109464,469,6,12.0,1
109465,36,6,7.0,0
109466,95,8,15.0,0
109467,293,4,7.0,1
109468,148,6,9.0,0
109469,226,6,12.0,0
109470,355,6,12.0,1
109471,24,9,14.0,0
109472,62,8,12.0,0
109473,303,4,6.0,1
109474,37,5,8.0,0
109475,104,5,11.0,0
109476,302,4,8.0,1
109477,79,6,11.0,0
109478,600,3,4.0,1
109479,281,4,6.0,0
109480,121,2,5.0,0
109481,390,6,14.0,1
109482,558,2,8.0,1
109483,344,8,13.0,1
109484,7,2,2.0,0
109485,88,6,8.0,0
109486,22,6,9.0,0
109487,847,3,6.0,1
109488,83,9,19.0,0
109489,174,8,20.0,0
109490,192,6,10.0,0
109491,336,6,17.0,1
109492,598,2,3.0,1
109493,487,2,6.0,1
109494,94,4,5.0,0
109495,252,6,11.0,0
109496,207,4,8.0,0
109497,172,3,7.0,0
109498,47,4,4.0,0
109499,45,9,21.0,0
109500,396,5,8.0,1
109501,88,5,12.0,0
109502,160,4,11.0,0
109503,335,4,6.0,1
109504,15,3,4.0,0
109505,248,3,5.0,0
109506,70,4,4.0,0
109507,281,2,6.0,0
109508,288,4,5.0,1
109509,96,5,11.0,0
109510,295,8,15.0,1
109511,192,6,10.0,0
109512,377,5,10.0,1
109513,184,5,11.0,0
109514,51,6,8.0,0
109515,516,3,6.0,1
109516,369,4,10.0,1
109517,246,4,8.0,0
109519,710,1,3.0,1
109520,29,8,16.0,0
109521,366,6,9.0,1
109522,341,2,3.0,1
109523,286,7,13.0,0
109524,260,4,7.0,0
109525,100,4,10.0,0
109526,213,1,1.0,0
109527,38,5,8.0,0
109528,695,2,3.0,1
109529,1,7,10.0,0
109530,108,7,9.0,0
109531,27,9,21.0,0
109532,98,5,6.0,0
109533,241,3,5.0,0
109534,865,1,2.0,1
109535,156,4,6.0,0
109536,176,4,6.0,0
109537,68,6,10.0,0
109538,208,7,16.0,0
109539,20,7,12.0,0
109540,292,2,3.0,1
109541,185,6,8.0,0
109542,64,6,13.0,0
109543,5,10,17.0,0
109544,163,3,6.0,0
109545,19,8,20.0,0
109546,17,7,16.0,0
109547,64,5,9.0,0
109548,70,9,16.0,0
109549,234,7,15.0,0
109550,352,8,17.0,1
109551,152,4,6.0,0
109552,318,5,10.0,1
109553,109,1,2.0,0
109554,112,5,12.0,0
109555,446,3,9.0,1
109556,169,9,15.0,0
109557,295,5,9.0,1
109558,481,1,1.0,1
109559,307,4,8.0,1
109560,206,9,12.0,0
109561,99,8,16.0,0
109562,259,8,18.0,0
109563,408,5,12.0,1
109564,138,6,8.0,0
109565,426,5,9.0,1
109566,253,8,21.0,0
109567,272,5,9.0,0
109568,214,7,11.0,0
109569,86,7,9.0,0
109570,110,7,11.0,0
109571,211,6,13.0,0
109572,41,3,4.0,0
109573,29,10,18.0,0
109574,58,4,8.0,0
109575,120,8,14.0,0
109576,357,5,13.0,1
109577,166,3,6.0,0
109578,143,6,16.0,0
109579,121,3,7.0,0
109580,450,2,2.0,1
109581,53,7,15.0,0
109582,92,7,11.0,0
109583,692,2,2.0,1
109584,246,4,8.0,0
109585,214,4,9.0,0
109586,186,8,17.0,0
109587,156,3,8.0,0
109588,315,3,5.0,1
109589,200,3,7.0,0
109590,52,5,8.0,0
109591,209,2,5.0,0
109592,11,8,17.0,0
109593,173,5,9.0,0
109594,574,1,2.0,1
109595,455,4,7.0,1
109596,5,4,7.0,0
109597,35,9,11.0,0
109598,379,4,10.0,1
109599,71,7,12.0,0
109600,253,5,9.0,0
109601,588,5,7.0,1
109602,92,7,13.0,0
109603,160,6,8.0,0
109604,99,6,9.0,0
109605,182,6,6.0,0
109606,110,5,9.0,0
109607,3,3,6.0,0
109608,90,5,7.0,0
109609,269,7,11.0,0
109610,659,2,2.0,1
109611,129,5,11.0,0
109612,35,6,11.0,0
109613,7,7,9.0,0
109614,11,6,10.0,0
109615,179,5,7.0,0
109616,101,8,16.0,0
109617,89,8,13.0,0
109618,366,5,7.0,1
109619,133,5,9.0,0
109620,284,3,5.0,0
109621,52,7,13.0,0
109622,312,7,14.0,1
109623,61,10,21.0,0
109624,317,6,11.0,1
109625,509,2,2.0,1
109626,50,10,19.0,0
109627,68,5,6.0,0
109628,115,7,16.0,0
109629,77,5,10.0,0
109630,250,6,13.0,0
109631,97,7,10.0,0
109632,68,6,16.0,0
109633,231,4,7.0,0
109634,154,7,10.0,0
109635,177,1,1.0,0
109636,246,3,4.0,0
109637,14,5,11.0,0
109638,207,6,10.0,0
109639,54,10,22.0,0
109640,408,3,4.0,1
109641,20,4,8.0,0
109642,270,7,12.0,0
109643,476,1,1.0,1
109644,189,6,9.0,0
109645,100,4,10.0,0
109646,78,6,17.0,0
109647,133,4,4.0,0
109648,194,4,9.0,0
109649,14,9,19.0,0
109650,37,4,7.0,0
109651,31,7,10.0,0
109652,198,4,10.0,0
109653,135,4,4.0,0
109654,773,2,3.0,1
109655,151,7,7.0,0
109656,83,5,11.0,0
109657,201,8,10.0,0
109658,158,5,9.0,0
109659,162,5,10.0,0
109660,853,3,4.0,1
109661,358,7,13.0,1
109662,139,9,18.0,0
109663,3,2,6.0,0
109664,137,5,13.0,0
109665,229,5,9.0,0
109666,45,7,13.0,0
109667,453,3,3.0,1
109668,302,2,6.0,1
109669,339,4,9.0,1
109670,84,5,9.0,0
109671,24,6,11.0,0
109672,430,4,9.0,1
109673,26,5,7.0,0
109674,20,9,21.0,0
109675,72,8,11.0,0
109676,314,4,6.0,1
109677,296,8,15.0,1
109678,20,8,13.0,0
109679,125,3,4.0,0
109680,74,3,6.0,0
109681,36,10,23.0,0
109682,360,8,14.0,1
109683,4,6,11.0,0
109684,238,6,9.0,0
109685,208,10,22.0,0
109686,119,4,7.0,0
109687,306,6,9.0,1
109688,163,7,13.0,0
109689,20,6,12.0,0
109690,250,5,9.0,0
109691,261,7,9.0,0
109692,4,5,10.0,0
109693,73,6,9.0,0
109694,140,1,1.0,0
109695,88,7,15.0,0
109696,43,14,29.0,0
109697,265,6,13.0,0
109698,86,5,9.0,0
109699,272,5,8.0,0
109700,220,3,4.0,0
109701,43,5,8.0,0
109702,28,10,18.0,0
109703,13,5,12.0,0
109704,590,3,3.0,1
109705,143,7,16.0,0
109706,198,4,9.0,0
109707,101,8,11.0,0
109708,60,6,6.0,0
109709,390,4,11.0,1
109710,459,2,2.0,1
109711,299,6,13.0,1
109712,245,4,8.0,0
109713,35,5,11.0,0
109714,90,8,13.0,0
109715,15,7,19.0,0
109716,360,4,8.0,1
109717,176,6,11.0,0
109718,67,9,16.0,0
109719,335,7,11.0,1
109720,223,8,12.0,0
109721,336,7,16.0,1
109722,245,4,9.0,0
109723,240,3,9.0,0
109724,97,8,13.0,0
109725,32,9,21.0,0
109726,191,9,21.0,0
109727,16,5,8.0,0
109728,98,7,7.0,0
109729,71,6,14.0,0
109730,91,2,3.0,0
109731,228,7,15.0,0
109732,202,6,13.0,0
109733,507,2,3.0,1
109734,13,2,5.0,0
109735,364,8,19.0,1
109736,128,4,5.0,0
109737,115,7,15.0,0
109738,237,5,13.0,0
109739,53,6,13.0,0
109740,360,4,5.0,1
109741,348,5,7.0,1
109742,24,1,1.0,0
109743,314,4,6.0,1
109744,16,5,12.0,0
109745,333,3,3.0,1
